Sentence #,Word,POS,Tag
,polanawu,VC,
,halchchettidabata,NP,
,qonccisseettees,VV,
,.,PUN,
,..,..,
Sentence: 1889,Hegaa-gishshawu,ADV,
,",",PUN,
,ha,ADJ,
,halchchoti,NP,
,polettanay,NP,
,sinttappe,ADV,
,gidikkonne,ADV,
,eti,PP,
,haasayettiyoy,VC,
,/,PUN,
,xaafettiyoy,VC,
,yeda,ADJ,
,ha77i,ADV,
,hano,ADJ,
,wodiyana,NV,
,.,PUN,
,..,..,
Sentence: 1890,Gaasoykka,NP,
,eta,PP,
,halchchida,VC,
,izaawu,PPC,
,halchchuwa,NN,
,xekkaa,NN,
,muleera,ADV,
,wurssidi,VC,
,poliyogaa,NN,
,xalaalaa,ADV,
,naagiiddi,VC,
,de7iyo,VC,
,gishshawu,VV,
,.,PUN,
,..,..,
Sentence: 1891,Kaallidi,ADV,
,dugeera,ADV,
,imettida,VC,
,leemisoti,NP,
,hagaa,ADJ,
,aahuwan,ADV,
,qonccissoosona,VV,
,.,PUN,
,..,..,
Sentence: 1892,Kaalliya,ADV,
,ciishsha,ADJ,
,galla,NN,
,taani,PP,
,Adisaabi,NP,
,bays,VV,
,.,PUN,
,..,..,
Sentence: 1893,Yiya,ADV,
,boniyan,NP,
,maari,NM,
,keettaa,NN,
,keexxees,VM,
,.,PUN,
,..,..,
Sentence: 1894,Kawota,NF,
,wontto,ADV,
,omarssi,NP,
,ogiyappe,NP,
,simmawusu,VV,
,.,PUN,
,..,..,
Sentence: 1895,Wolaytta,NN,
,moottaa,NN,
,zoreta,ADJ,
,keettay,NP,
,heezzu,AN,
,giyappe,NP,
,guyyiyan,ADV,
,yaa77aa,NN,
,uttees,VV,
,.,PUN,
,..,..,
Sentence: 1896,Hachchi,ADV,
,heezzu,ADJ,
,aginan,NP,
,",",PUN,
,I,PM,
,keexxiyo,ADJCP,
,keettaassi,NP,
,A,ADJ,
,michchiya,NF,
,tossa,ADJ,
,parssuwa,NN,
,aggawusu,VF,
,.,PUN,
,..,..,
Sentence: 1897,ha,PP,
,hano,ADJ,
,wodee,NN,
,ha77i,ADV,
,hano,ADJ,
,wodiyassi,NP,
,naa77antto,AN,
,daashsha,NN,
,gididi,VC,
,ha77i,ADV,
,haniiddi,VC,
,/,PUN,
,polettiiddi,VC,
,diyabata,NP,
,qonccissanawu,VI,
,maaddees,VV,
,.,PUN,
,..,..,
Sentence: 1898,Hegaa-gishshawu,ADV,
,ha,PP,
,hano,ADJ,
,wodiyassi,NP,
,go7ettiyo,VC,
,peeshoti,NP,
,hanotati,NP,
,eqqibeennaagaa,VV,
,/,PUN,
,wuribeennaagaa,VV,
,qonccissidi,VC,
,bessoosona,VV,
,.,PUN,
,..,..,
Sentence: 1899,Taani,PP,
,ha77i,ADV,
,xaafaydda,NN,
,de7ays,VV,
,.,PUN,
,..,..,
Sentence: 1900,Ezgga,INT,
,",",PUN,
,I,PP,
,neessi,PPC,
,tumaa,NN,
,oddiiddi,VC,
,dees,VV,
,.,PUN,
,..,..,
Sentence: 1901,Eesuwan,ADV,
,yiite,VV,
,",",PUN,
,nu,PP,
,inttena,PPC,
,naaggiiddi,VC,
,de7oos,VV,
,.,PUN,
,..,..,
Sentence: 1902,Horphphillee,NN,
,Amerkkaa,NN,
,baanawu,VI,
,denddiiddi,VC,
,de7ees,VV,
,.,PUN,
,..,..,
Sentence: 1903,A,PF,
,emeren,ADJ,
,tukkiya,NN,
,qoraydda,ADV,
,de7awusu,VF,
,.,PUN,
,..,..,
Sentence: 1904,Sinttappe,ADV,
,hananawu,VI,
,de7iya,VC,
,hano,VC,
,wodee,ADV,
,haasayiiddi,VI,
,de7iyo,VC,
,wodiyan,NP,
,doomettibeennanne,VC,
,sinttappe,ADV,
,polettanawu,VI,
,de7iya,VC,
,allaalleta,NN,
,qonccissees,VV,
,.,PUN,
,..,..,
Sentence: 1905,Ha,PP,
,hano,ADJ,
,wodiya,NN,
,go7ettidi,VC,
,nu,PP,
,halchchota,NN,
,",",PUN,
,nu,ADJ,
,sintta,NN,
,amotanne,NC,
,nu,ADJ,
,ajjuutata,NN,
,haasayanawu,VC,
,/,PUN,
,xaafanawu,VC,
,danddayettees,VV,
,.,PUN,
,..,..,
Sentence: 1906,Ha,PP,
,hano,ADJ,
,wodee,NN,
,naa77u,AN,
,anuwan,NP,
,shaahettees,VV,
,.,PUN,
,..,..,
Sentence: 1907,Issoy,AN,
,",",PUN,
,yeda,ADJ,
,sinttappe,NP,
,hananawu,VC,
,de7iya,VC,
,hano,ADJ,
,wodiya,NN,
,gididi,VC,
,naa77anttoy,AN,
,",",PUN,
,sinttappe,ADV,
,haniiddi,VC,
,/,PUN,
,polettiiddi,VC,
,takkanawu,VI,
,de7iya,VC,
,hano,ADJ,
,wodiya,NN,
,gidees,VV,
,.,PUN,
,..,..,
Sentence: 1908,Ha,PP,
,hano,ADJ,
,wodee,NN,
,sinttawu,VI,
,polettiyabata,VC,
,qonccissees,VV,
,.,PUN,
,..,..,
Sentence: 1909,Hegaa,PP,
,gishshawu,CJ,
,ha,PP,
,hano,ADJ,
,wodee,NN,
,go7ettiyo,VC,
,peeshoti,NP,
,sinttappe,ADV,
,hananawu,VC,
,de7iya,VC,
,hanotaa,NN,
,malaatiyo,ADJCP,
,qottan,ADV,
,haasayettoosona,VV,
,/,PUN,
,xaafettoosona,VV,
,.,PUN,
,..,..,
Sentence: 1910,Taani,PP,
,qocaa,NN,
,baana,VV,
,.,PUN,
,..,..,
Sentence: 1911,I,PP,
,wontto,ADV,
,Kinddoppe,NP,
,simmana,VV,
,.,PUN,
,..,..,
Sentence: 1912,Gaaggi,NM,
,Dalbbo,ADJ,
,Hamuusin,NP,
,ba,ADJ,
,dorssaa,NN,
,bayzzana,VV,
,.,PUN,
,..,..,
Sentence: 1913,Nu,ADJ,
,heera,NN,
,goshshati,NP,
,kaalliya,ADV,
,aginan,ADV,
,duubbalaa,NN,
,doommana,VV,
,.,PUN,
,..,..,
Sentence: 1914,Kaalliya,ADV,
,layttan,ADV,
,nuuni,PP,
,Dawuro,NN,
,baana,VV,
,.,PUN,
,..,..,
Sentence: 1915,Eti,PP,
,wonttifen,ADV,
,nunaara,PPC,
,giyan,NP,
,gayttana,VV,
,.,PUN,
,..,..,
Sentence: 1916,Tayshantti,NP,
,kaalliya,ADV,
,laytti,ADV,
,bantta,ADJ,
,naa77antto,ADJ,
,xekkaa,NN,
,luxettaa,NN,
,wurssana,VV,
,.,PUN,
,..,..,
Sentence: 1917,Ha ,PP,
,hano,ADJ,
,wodee,NN,
,sinttawu,ADV,
,haniiddi,VC,
,/,PUN,
,polettiiddi,VC,
,takkanawu,ADV,
,de7iyabata,VC,
,qonccissanawu,VI,
,maaddees,VV,
,.,PUN,
,..,..,
Sentence: 1918,Hegaa,PP,
,gishshawu,CJ,
,ha,PP,
,hano,ADJ,
,wodiyassi,NP,
,go7ettiyo,ADV,
,peeshoti,NP,
,hanotati,NP,
,sinttappe,ADV,
,doomettiyogaanne,VC,
,eqqennaagaaa,VC,
,/,PUN,
,wurennaagaa,VC,
,qonccissoosona,VV,
,.,PUN,
,..,..,
Sentence: 1919,Hegaassikka,ADV,
,sellenne,ADJCP,
,cora,ADJ,
,peeshota,NN,
,eta,ADJ,
,qottaa,NN,
,naagidi,VC,
,ha,PP,
,hano,ADJ,
,wodiyara,NP,
,maayettiyo,VC,
,ogiyan,ADV,
,go7ettiyogee,VC,
,attennabaa,VV,
,.,PUN,
,..,..,
Sentence: 1920,I,PP,
,kaalliya,ADV,
,muume,ADJ,
,layttaa,NN,
,luxiiddi,VC,
,takkanawu,ADV,
,de7ees,VV,
,.,PUN,
,..,..,
Sentence: 1921,Yiya,ADV,
,balgguwa,NN,
,goshshanchchati,NP,
,goyyiiddi,VC,
,aattanawu,ADV,
,de7oosona,VV,
,.,PUN,
,..,..,
Sentence: 1922,A,PM,
,bullachchaa,NN,
,keeroy,NP,
,gakkanaashin,CJ,
,",",PUN,
,I,PP,
,giigisso,ADJ,
,oosotun,NP,
,daafuriiddi,VC,
,gam77anawu,ADV,
,de7ees,VV,
,.,PUN,
,..,..,
Sentence: 1923,Wontto,ADV,
,qammi,NP,
,",",PUN,
,sa7ay,NP,
,wonttanaashin,NP,
,taani,PP,
,nabbabaydda,VC,
,aqanwu,VI,
,de7ays,VV,
,.,PUN,
,..,..,
Sentence: 1924,Kaalliya,ADV,
,giya,NN,
,muumiya,VC,
,",",PUN,
,zoreta,ADJ,
,keettay,NP,
,heeraa,NN,
,naaguwa,NN,
,xeelliyagan,NP,
,tobbiiddi,VC,
,takkanawu,VI,
,de7ees,VV,
,.,PUN,
,..,..,
Sentence: 1925,Eranchchati,NP,
,wontto,ADV,
,goshshanchchata,NP,
,loohissiiddi,VC,
,pee7anawu,VI,
,de7oosona,VV,
,.,PUN,
,..,..,
Sentence: 1926,Taani,PPC,
,tana,PP,
,kaafida,ADJ,
,na7aara,NP,
,gayttaas,VV,
,.,PUN,
,..,..,
Sentence: 1927,Wolyttatto,ADJCP,
,doonaa,NN,
,seeran,NP,
,issi,ADJ,
,qofa,NN,
,qashuwa,NN,
,poliyagaa,VC,
,woykko,CJ,
,polettiyabaa,NN,
,baaso,ADJ,
,oottidi,NP,
,haasayanawu,VI,
,woykko,CJ,
,xaafanawu,VI,
,danddayettees,VV,
,.,PUN,
,..,..,
Sentence: 1928,Poliyagaa,NN,
,baaso,ADJ,
,oottiya,NN,
,qofa,ADJ,
,qashoy,NP,
,poliyo,NP,
,peesho,VC,
,geetettees,VV,
,.,PUN,
,..,..,
Sentence: 1929,Hara,ADJ,
,baggaara,NP,
,qassi,ADV,
,",",PUN,
,polettiyabaa,NN,
,baaso,ADJ,
,oottiya,NN,
,qofa,ADJ,
,qashoy,NP,
,polettiya,NN,
,peesho,VC,
,geetettees,VV,
,.,PUN,
,..,..,
Sentence: 1930,Oshinchchay,NP,
,asaappe,NP,
,asaakko,NP,
,aadhdhiya,NN,
,daro,ADJ,
,harggetuppe,NP,
,issuwa,ADJ,
,.,PUN,
,..,..,
Sentence: 1931,Ogee,NN,
,tippi-giido,VC,
,xomoosanchchay,NP,
,bayiis,VV,
,.,PUN,
,..,..,
Sentence: 1932,Hagee,PP,
,daro,ADJ,
,layttaa,NN,
,gam77ida,VC,
,haydaa,NV,
,.,PUN,
,..,..,
Sentence: 1933,Eti,PP,
,lo77iya,ADJCP,
,wogga,ADJ,
,keettaa,NN,
,shammidosona,VV,
,.,PUN,
,..,..,
Sentence: 1934,Ta,ADJ,
,laggetuppe,NP,
,issoy,NP,
,tukkiya,NN,
,mulekka,ADV,
,uyenna,VV,
,.,PUN,
,..,..,
Sentence: 1935,Hallitan,NP,
,kunddida,VC,
,cima,ADJ,
,mishiriya,NF,
,maaduwassi,NP,
,waassawusu,VF,
,.,PUN,
,..,..,
Sentence: 1936,Karetta,ADJ,
,deeshshay,NP,
,Ballanggoogaa,NV,
,.,PUN,
,..,..,
Sentence: 1937,Haraa,NN,
,buucciyara,NF,
,assi,PP,
,kole,ADJ,
,oyssaa,NN,
,xeeraa,NN,
,ehaasu,VF,
,.,PUN,
,..,..,
Sentence: 1938,Eranchcha,ADJ,
,dottoree,NN,
,odin,NP,
,siyenna,ADJ,
,asa,NN,
,zorenna,VV,
,.,PUN,
,..,..,
Sentence: 1939,Malala,NF,
,ba,ADJ,
,oosuwa,NN,
,onggaasu,VF,
,.,PUN,
,..,..,
Sentence: 1940,A,PF,
,keehi,ADV,
,guuran,ADV,
,yaasu,VF,
,.,PUN,
,..,..,
Sentence: 1941,Hinisoo,PPC,
,kanay,NP,
,boccees,VV,
,.,PUN,
,..,..,
Sentence: 1942,Wurssetta,NN,
,kaamee,NN,
,biis,VV,
,.,PUN,
,..,..,
Sentence: 1943,Peesho,ADJCP,
,paca,ADJ,
,qofa,NN,
,qashoy,NP,
,peeshuwanne,NC,
,A,ADJ,
,qonccissiya,NN,
,ubbaba,PP,
,qaalaa,NN,
,oyqqees,VV,
,.,PUN,
,..,..,
Sentence: 1944,Hegaa,PP,
,gishshawu,CJ,
,peeshuwa,NN,
,qofa,ADJ,
,qashuwa,NN,
,peeshuwawaa,NP,
,gaanawu,ADV,
,danddayettees,VV,
,.,PUN,
,..,..,
Sentence: 1945,Qommoon,ADV,
,sunttaa,NN,
,paca,ADJ,
,qofa,NN,
,qashuwan,NP,
,qonccissidoogaadan,VC,
,ha,PP,
,paca,ADJ,
,qofa,NN,
,qashuwan,NP,
,peeshoy,NP,
,baaso,ADJ,
,/,PUN,
,giddo,POP,
,qaala,NV,
,.,PUN,
,..,..,
Sentence: 1946,Peesho,NP,
,paca,ADJ,
,qofa,NN,
,qashoy,NP,
,peeshuwa,NN,
,bolli,POP,
,hara,ADJ,
,qaalati,NP,
,woykko,CJ,
,paca,ADJ,
,qofa,NN,
,qashoti,NP,
,gujettin,ADV,
,merettees,VV,
,.,PUN,
,..,..,
Sentence: 1947,Hara,ADJ,
,baggaara,NP,
,",",PUN,
,peesho,NP,
,qofa,ADJ,
,qashoy,NP,
,wodiyanne,NC,
,hanotaa,NN,
,baaso,ADJ,
,oottidi,VC,
,dumma,ADJ,
,dumma,ADJ,
,qottaa,NN,
,ekkees,VV,
,.,PUN,
,..,..,
Sentence: 1948,Kaalliya,ADV,
,qofa,ADJ,
,qashotun,NP,
,karexxidaageeti,NP,
,peesho,NP,
,paca,ADJ,
,qofa,NN,
,qashota,NP,
,bessoosona,VV,
,.,PUN,
,..,..,
Sentence: 1949,Samppay,NP,
,quruxuwa,NN,
,bollan,ADV,
,de7ees,VV,
,.,PUN,
,..,..,
Sentence: 1950,Maxaafay,NP,
,bayin,VC,
,koshshaa,NN,
,bichchaariis,VM,
,.,PUN,
,..,..,
Sentence: 1951,Zagon,NP,
,buuchchaama,ADJ,
,bitanee,NM,
,mitten,NP,
,zemppidi,VC,
,eqqiis,VV,
,.,PUN,
,..,..,
Sentence: 1952,Qarxxaa,NN,
,bollan,ADV,
,bulee,NN,
,",",PUN,
,goseenne,NC,
,shaatee,NN,
,kaqetti,VC,
,uttiis,VV,
,.,PUN,
,..,..,
Sentence: 1953,Loomita,NF,
,giya,NN,
,hordPPopaydda,ADV,
,de7awusu,VF,
,.,PUN,
,..,..,
Sentence: 1954,Cuqqaaloy,NM,
,laaxa,NN,
,oychchiiddi,VC,
,de7ees,VV,
,.,PUN,
,..,..,
Sentence: 1955,Na7iya,NF,
,tuummuwa,NN,
,geeshshada,ADV,
,poqqawusu,VF,
,.,PUN,
,..,..,
Sentence: 1956,Tanaara,PPC,
,hachchi,ADV,
,giya,NN,
,buutee,RV,
,?,PUN,
,..,..,
Sentence: 1957,Sorssi,NM,
,neessi,PPC,
,kiitaa,NN,
,yeddiiddi,VC,
,de7ees,VC,
,.,PUN,
,..,..,
Sentence: 1958,Kaniya,NF,
,I,ADJ,
,marati,NP,
,meqettan,NP,
,dafettiyageeta,VC,
,be7awusu,VF,
,.,PUN,
,..,..,
Sentence: 1959,Doolleeboy,NM,
,giya,NN,
,garssan,POP,
,hemeettiiddi,VC,
,de7ees,VV,
,.,PUN,
,..,..,
Sentence: 1960,Puuttuwa,NN,
,oyqqidi,VC,
,na7ay,NM,
,xiskkiis,VM,
,.,PUN,
,..,..,
Sentence: 1961,Nabbaboy,NP,
,aybee,WHP,
,?,PUN,
,..,..,
Sentence: 1962,Nabbabuwaa,NN,
,giyoogee,VC,
,xaafettidabaa,NN,
,loytti,ADV,
,xeellidi,VC,
,xaafanchchaa,NN,
,woykko,CJ,
,eranchchaa,NN,
,qofaanne,NC,
,kiitaa,NN,
,maayettay,NP,
,de7iyo,ADJ,
,ogiyan,NP,
,nu,ADJ,
,kahan,NP,
,duuqidi,VC,
,lo77o,ADJ,
,hanotan,NP,
,akeekiyogaa,VV,
,.,PUN,
,..,..,
Sentence: 1963,Ha,ADJ,
,hanotay,NP,
,loddan,ADV,
,loddan,ADV,
,xaafanchchaa,ADJ,
,qofaa,NN,
,bariigaara,PPC,
,woykko,CJ,
,kase,ADV,
,de7iya,VC,
,eraara,NP,
,walakkidi,VC,
,nibaabiyan,NP,
,qonccidabaa,VC,
,birshshiyogaanne,NC,
,hiillan,ADV,
,paattidi,VC,
,ooratta,ADJ,
,eraa,NN,
,demmiyo,VC,
,gita,ADJ,
,ogiya,NN,
,milxxi,ADV,
,oottidi,VC,
,bessiya,ADV,
,miishsha,NV,
,.,PUN,
,..,..,
Sentence: 1964,Nabbaboy,NP,
,xaafanchchati,NP,
,woykko,CJ,
,eranchchati,NP,
,banttawu,ADV,
,de7iya,ADJ,
,eraa,NN,
,nabbabiyageetussi,NP,
,shaakkiyonne,VC,
,etassi,PPC,
,ooratta,ADJ,
,eraa,NN,
,",",PUN,
,kiitaanne,NC,
,zammaanabata,ADJCP,
,aattiyo,NP,
,boo7iya,NN,
,geetettidi,VC,
,erettees,VV,
,.,PUN,
,..,..,
Sentence: 1965,Nabbabuwassi,NP,
,hagaappe-daro,ADV,
,birshshettaakka,NP,
,immanawu,ADV,
,danddayettees,VV,
,.,PUN,
,..,..,
Sentence: 1966,Gaasoykka,ADV,
,nabbabuwa,NN,
,asa,NN,
,ubbi,ADV,
,bariyyo,ADJCP,
,gelidoogaadaaninne,VC,
,demmiyo,ADJ,
,go7aa,NN,
,baaso,ADJ,
,oottidi,VC,
,dumma,ADJ,
,dumma,ADJ,
,birshshettaa,NN,
,immanawu,ADV,
,danddayiyogaa,VV,
,.,PUN,
,..,..,
Sentence: 1967,Hegaa,PP,
,giyoogee,VC,
,nabbabuwa,NN,
,taani,PP,
,birshshiyogee,NP,
,haray,ADJCP,
,birshshiyogaappe,NP,
,dummatana,NN,
,danddayees,VV,
,.,PUN,
,..,..,
Sentence: 1968,Issi,ADJ,
,birshshetta,NN,
,xalaalaykka,ADV,
,baawa,VV,
,gaanawu,VI,
,danddayettees,VV,
,.,PUN,
,..,..,
Sentence: 1969,Neeni,PP,
,nabbabiyobawu,NP,
,koyrottada,ADJCP,
,sintta,ADJ,
,qofa,NN,
,wotta,NN,
,eray,RV,
,?,PUN,
,..,..,
Sentence: 1970,Eranchcha,ADJ,
,dottoree,NM,
,ta,ADJ,
,aayee,NF,
,qooriyan,NP,
,de7iya,VI,
,xii77iya,NN,
,kessiis,VV,
,.,PUN,
,..,..,
Sentence: 1971,Ane,INT,
,nabbaboy,NP,
,sintta,NN,
,qofaara,NP,
,de7ees,VV,
,giikko,RV,
,amaridaageeta,NP,
,xaafada,NP,
,qonccissa,NV,
,.,PUN,
,..,..,
Sentence: 1972,Ta,PP,
,kare,ADJ,
,biitti,NN,
,baydda,VI,
,diyo,RV,
,wode,ADV,
,",",PUN,
,horoophphillee,ADJ,
,uttiyosaa,NN,
,beeroy,NP,
,tana,PP,
,paaspporttiya,NN,
,be77anawu,VI,
,oychchiis,VV,
,.,PUN,
,..,..,
Sentence: 1973,Intte,PP,
,Yunbburshshiya,ADJ,
,tamaareti,NN,
,intte,PP,
,tamaaro,RV,
,oosuwa,NN,
,poluwan,NP,
,hachchi,ADV,
,hachchi,ADV,
,dumma,ADJ,
,miishshata,NN,
,nabbabiiddi,VC,
,xeelliiddi,VC,
,",",PUN,
,pilggiiddinne,VC,
,wochchiiddi,VC,
,pe7eeta,VV,
,.,PUN,
,..,..,
Sentence: 1974,Nabbabuwa,NN,
,geeshshennaagee,NP,
,kiitaa,NN,
,aatuwaa,NN,
,mooranawu,VI,
,danddayii,WHP,
,?,PUN,
,..,..,
Sentence: 1975,Nabbaboy,NP,
,oyddu,AN,
,doonaa,NN,
,qaratuppe,NC,
,issuwa,AN,
,gididi,VC,
,A,PP,
,koshshaykka,NP,
,darobatun,NP,
,qonccanawu,ADV,
,danddayees,VV,
,.,PUN,
,..,..,
Sentence: 1976,Nabbabo,NN,
,qommoti,NP,
,aappunee,WHP,
,ereetii,VV,
,?,PUN,
,Ane,INT,
,citan,NP,
,citan,NP,
,gididi,VC,
,issuwa,ADJ,
,issuwa,ADJ,
,denttidi,VC,
,qonccissite,VV,
,.,PUN,
,..,..,
Sentence: 1977,Ha,ADJ,
,korssee,NN,
,wudiyobay,NP,
,luxanchchatu,NN,
,ubbawu,ADV,
,maadiya,VC,
,baaso,ADJ,
,xaafo,NN,
,hillaa,NN,
,gidishiini,CJ,
,biratettan,NP,
,ha77i,ADV,
,xeelettiyay,VC,
,qofaa,NN,
,qashota,NN,
,medhdhiyogaa,VV,
,",",PUN,
,menttuwaa,NN,
,xaafuwaanne,NC,
,aaho,ADJ,
,qofaa,NN,
,moodettaa,VV,
,.,PUN,
,..,..,
Sentence: 1978,Qofaa,NN,
,qashuwaa,NN,
,xaafoy,NP,
,ba,PP,
,giddon,POP,
,dumma,ADJ,
,dumma,ADJ,
,qommo,NN,
,adaaqitenna,NP,
,qofaa,NN,
,qashota,NN,
,oyiqees,VV,
,.,PUN,
,..,..,
Sentence: 1979,Menttuwaa,NN,
,xeelliyoogan,NP,
,ha,ADJ,
,korssee,NN,
,menttuaassi,NP,
,de7ia,VC,
,kumetta,ADJ,
,qofaa,NN,
,",",PUN,
,I,PP,
,oyqqiyo,RV,
,ayifttiyabata,NP,
,",",PUN,
,A,PP,
,boolumaa,NN,
,",",PUN,
,A,PP,
,qommuwaanne,NC,
,A,PP,
,medhdhiyo,RV,
,hiillata,NN,
,xaaxi,ADV,
,waaxidi,ADV,
,oyiqqesi,VV,
,",",PUN,
,Dashettan,NP,
,aaho,ADJ,
,qofaa,NN,
,moodetta,NN,
,xeelliyaagan,VC,
,A,ADJ,
,meruwaassi,NP,
,baaso,ADJ,
,gidiyaa,ADJ,
,bala,NN,
,xallaa,ADV,
,bochchidi,VC,
,wurees,VV,
,.,PUN,
,..,..,
Sentence: 1980,Xaafo,ADJ,
,gaytotettan,NP,
,awudekka,WHA,
,gidin,ADV,
,xaafettidabaa,NN,
,naabbabiyaa,NN,
,izaawassi,PPC,
,kumettaanne,ADJCP,
,xaafanchchay,NP,
,bari,ADJ,
,kahan,NP,
,mahido,RV,
,kiittaa,NN,
,aattanawu,VI,
,mankka,NN,
,qofaa,NN,
,qashuwaa,NN,
,xaafiyogaa,NN,
,koshshees,VV,
,.,PUN,
,..,..,
Sentence: 1981,Hegaa-gishshawu,ADV,
,ha,ADJ,
,shemppiy,NP,
,muleera,ADV,
,mankka,NN,
,qofaa,NN,
,qashota,NN,
,xaafuuwaa,NN,
,wudiyaagaa,NN,
,gididi,VC,
,xaafo,NN,
,gaytotettay,NP,
,boolumanaadan,ADJCP,
,maaddiya,ADJ,
,birabata,NN,
,keehin,ADV,
,heteesi,VV,
,.,PUN,
,..,..,
Sentence: 1982,Wolaittan,NP,
,ooninne,PPC,
,sabbiyoo,RV,
,gita,ADJ,
,asatuppe,NC,
,kawo,NN,
,xooni,NN,
,kasetes,VV,
,.,PUN,
,..,..,
Sentence: 1983,Hege,PP,
,ayssi-giikko,CJ,
,kochcha,NN,
,gattidi,NN,
,odana,ADV,
,danddayettessi,VV,
,:,PUN,
,I,PP,
,ayiba,PPC,
,deexo,ADJ,
,asakko,NP,
,eranawu,ADV,
,haxemilile,NN,
,olaa,NN,
,hayidaa,NN,
,xaafida,NN,
,asatu,NN,
,woraabay,NP,
,loyttidi,ADV,
,qonccissees,VI,
,xooni,NN,
,kawoy,NP,
,coraamon,NN,
,1954,AN,
,maarota,NN,
,layttan,ADV,
,yelettidi,VC,
,12,AN,
,laytta,NN,
,bariyan,NP,
,1866,AN,
,maarota,NN,
,layttan,ADV,
,kawotidi,VC,
,8,AN,
,laytta,NN,
,soorato,RV,
,sheephiya,NN,
,",",PUN,
,attida,ADJ,
,14,AN,
,laytta,NN,
,baradubbiyaane,NC,
,guudaa,NN,
,tuujjuman,NP,
,ayissiis,VV,
,.,PUN,
,..,..,
Sentence: 1984,He,ADJ,
,ayso,NN,
,layittatuppe,NC,
,wurssetta,NN,
,laappun,AN,
,ola,NN,
,layttati,NP,
,awudenne,WHA,
,wolaytti,NP,
,dogenne,VC,
,layittata,NV,
,wolaytti,NP,
,he,ADJ,
,layittatun,NP,
,be7ido,RV,
,barchchiya,NN,
,ooninne,PPC,
,bi7ibeenna,VV,
,.,PUN,
,..,..,
Sentence: 1985,He,ADJ,
,masuntta,NN,
,laabbayi,NP,
,awudenne,WHA,
,paxenna,VV,
,.,PUN,
,..,..,
Sentence: 1986,1987,AN,
,maarotetta,NP,
,layttan,ADV,
,looominaa,NN,
,adaarenne,NC,
,woziito,NN,
,wobiloyinne,NC,
,looraa,NN,
,xuuraa,NN,
,bayizido,RV,
,gaasuwan,NP,
,xoonetti,NP,
,simmin,ADV,
,gakkida,ADJ,
,metuwaa,NN,
,awugee,WHP,
,zaarin,NP,
,odanawukka,ADV,
,danddayettenna,VV,
,.,PUN,
,..,..,
Sentence: 1987,Aayiya,NF,
,gakkiyoosaa,VI,
,ayibinne,PPC,
,gakkenna,VV,
,.,PUN,
,..,..,
Sentence: 1988,Aakime,NN,
,aynne,PPC,
,maaddennaashin,ADJCP,
,ta,ADJ,
,miishshaa,NN,
,wurssiisi,VV,
,.,PUN,
,..,..,
Sentence: 1989,Na77iya,NF,
,aybinne,PPC,
,baynnasan,ADV,
,waasuwaa,NN,
,xullusawusu,VF,
,.,PUN,
,..,..,
Sentence: 1990,Kuttuwa,NN,
,waasoy,NP,
,wonttawu,ADV,
,malaata,VV,
,.,PUN,
,..,..,
Sentence: 1991,Bari,ADJ,
,qonccissiyo,NP,
,qaalaara,NP,
,qofaaranne,NC,
,qofa ,NN,
,qashuwara,NN,
,tilla,ADJ,
,gaytotettay,NP,
,baynna,ADV,
,shabbirettiyanne,NC,
,qonccee,ADJ,
,qonccissoy,NP,
,lallanttiya,NP,
,qonccissuwa,NN,
,getettees,VV,
,.,PUN,
,..,..,
Sentence: 1992,Lallnttiya,NN,
,qonccissoy,NP,
,qofa,NN,
,qashuwaassi,NP,
,koyro,ADJ,
,doomettaninne,NC,
,wurssettani,NP,
,bettanawu,ADV,
,danddayees,VV,
,.,PUN,
,..,..,
Sentence: 1993,Ha,ADJ,
,lallanttiya,ADJ,
,qonccissoy,NP,
,bari,ADJ,
,qonccissiyo,NN,
,qaalaata,NN,
,qofaatanne,NC,
,qofa,NN,
,qashota,NN,
,tishshissidi,VC,
,kakkidi,VC,
,suure,ADJ,
,birshshanawu,VI,
,danddayeena,VV,
,.,PUN,
,..,..,
Sentence: 1994,Ha,ADJ,
,Wolayttatto,NP,
,doonaa,NN,
,seeray,NP,
,Wolayttattuwan,NP,
,koyro,ADJ,
,giigida,ADJ,
,maxaafa,NV,
,.,PUN,
,..,..,
Sentence: 1995,Nuuni,PP,
,eriyo,NP,
,mala,ADJ,
,gidikko,RV,
,",",PUN,
,hagaappe,ADV,
,kase,ADV,
,Wolayttatto,NP,
,doonaa,NN,
,seeran,NP,
,giigida,ADJ,
,maxaafi,NN,
,baawa,VV,
,.,PUN,
,..,..,
Sentence: 1996,Ha,ADJ,
,pacay,NP,
,nuuni,PP,
,ha,ADJ,
,maxaafaa,NN,
,giigissana,VI,
,mala,ADJ,
,denttettiis,VV,
,.,PUN,
,..,..,
Sentence: 1997,Hegaassi,ADV,
,",",PUN,
,xaafanchchati,NN,
,qanxxido,RV,
,gita,ADJ,
,gatiyan,NP,
,ha,ADJ,
,maxaafay,NP,
,giigiis,VV,
,.,PUN,
,..,..,
Sentence: 1998,Ha,ADJ,
,maxaafay,NP,
,giigido,ADJ,
,bayra,ADJ,
,hoollee,NN,
,Wolayttattuwa,NN,
,go7ettiya,VC,
,ooninne,PPC,
,A,ADJ,
,seeraa,NN,
,eridi,ADV,
,aybanne,PP,
,dodoqennan,NP,
,galla,ADJ,
,galla,ADJ,
,go7ettiyo,RV,
,ogiya,NN,
